,neighbourhood,date,id,listing_url,scrape_id,last_scraped,name,summary,space,description,experiences_offered,neighborhood_overview,notes,transit,access,interaction,house_rules,thumbnail_url,medium_url,picture_url,xl_picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,street,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,square_feet,price_x,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,license,jurisdiction_names,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,listing_id,available,price_y
0,Allston-Brighton,2016-09-30,7199,7199,7199,7199,7199,7104,4853,7199,7199,4041,2825,4302,4234,4214,4575,6516,6516,7199,6516,7199,7199,7199,7199,7174,3820,5347,5347,5347,7199,7199,7199,7199,7199,7199,7199,7199,7199,7199,7199,0,7199,7199,7174,7170,7199,7199,7199,7199,7199,7199,7177,7199,7199,7199,7199,7199,7199,7199,72,7199,2465,2170,2514,4619,7199,7199,7199,7199,7199,0,7199,7199,7199,7199,7199,7199,5577,5577,5449,5424,5449,5449,5449,5424,5449,7199,0,0,7199,7199,7199,7199,7199,5577,7199,7199,0
1,Allston-Brighton,2016-10-31,7726,7726,7726,7726,7726,7616,5055,7726,7726,4120,2733,4390,4209,4270,4700,7034,7034,7726,7034,7726,7726,7726,7726,7695,3976,5432,5432,5432,7726,7726,7726,7726,7726,7726,7726,7726,7726,7726,7726,0,7726,7726,7695,7693,7726,7726,7726,7726,7726,7726,7701,7726,7726,7726,7726,7726,7726,7726,89,7726,2482,2201,2618,4889,7726,7726,7726,7726,7726,0,7726,7726,7726,7726,7726,7726,5905,5905,5760,5729,5760,5760,5760,5729,5760,7726,0,0,7726,7726,7726,7726,7726,5905,7726,7726,0
2,Allston-Brighton,2016-11-30,6345,6345,6345,6345,6345,6271,3976,6345,6345,3278,2076,3505,3223,3322,3624,5732,5732,6345,5732,6345,6345,6345,6345,6315,3099,4151,4151,4151,6345,6345,6345,6345,6345,6345,6345,6345,6345,6345,6345,0,6345,6345,6315,6315,6345,6345,6345,6345,6345,6345,6345,6345,6345,6345,6345,6345,6345,6345,44,6345,1876,1617,2223,3891,6345,6345,6345,6345,6345,0,6345,6345,6345,6345,6345,6345,4651,4651,4509,4482,4509,4509,4509,4479,4509,6345,0,0,6345,6345,6345,6345,6345,4651,6345,6345,0
3,Allston-Brighton,2016-12-31,6891,6891,6891,6891,6891,6817,4297,6891,6891,3657,2208,3911,3514,3731,3920,6228,6228,6891,6228,6891,6891,6891,6891,6860,3421,4653,4653,4653,6891,6891,6891,6891,6891,6891,6891,6891,6891,6891,6891,0,6891,6891,6860,6860,6891,6891,6891,6891,6891,6891,6864,6891,6891,6891,6891,6891,6891,6891,31,6891,1881,1575,2223,4117,6891,6891,6891,6891,6891,0,6891,6891,6891,6891,6891,6891,4998,4998,4816,4789,4816,4816,4816,4785,4816,6891,0,0,6891,6891,6891,6891,6891,4998,6891,6891,0
4,Allston-Brighton,2017-01-31,6335,6335,6335,6335,6335,6335,3821,6335,6335,3339,1900,3472,3094,3290,3517,5790,5790,6335,5790,6335,6335,6335,6335,6304,3003,4134,4134,4134,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,6335,0,6335,6335,6304,6304,6335,6335,6335,6335,6335,6335,6304,6335,6335,6335,6335,6335,6335,6335,0,6335,1605,1267,1962,3887,6335,6335,6335,6335,6335,0,6335,6335,6335,6335,6335,6335,4389,4389,4203,4172,4203,4203,4203,4172,4203,6335,0,0,6335,6335,6335,6335,6335,4389,6335,6335,0
5,Allston-Brighton,2017-02-28,5714,5714,5714,5714,5714,5714,3481,5714,5714,3053,1764,3137,2753,3001,3217,5210,5210,5714,5210,5714,5714,5714,5714,5686,2732,3726,3726,3726,5714,5714,5714,5714,5714,5714,5714,5714,5714,5714,5714,0,5714,5714,5686,5686,5714,5714,5714,5714,5714,5714,5686,5714,5714,5714,5714,5714,5714,5714,0,5714,1437,1108,1817,3509,5714,5714,5714,5714,5714,0,5714,5714,5714,5714,5714,5714,3946,3946,3778,3750,3778,3778,3778,3750,3778,5714,0,0,5714,5714,5714,5714,5714,3946,5714,5714,0
6,Allston-Brighton,2017-03-31,6848,6848,6848,6848,6848,6848,4318,6848,6848,3745,2411,3930,3512,3775,3985,6263,6263,6848,6263,6848,6848,6848,6848,6817,3400,4647,4647,4647,6848,6848,6848,6848,6848,6848,6848,6848,6848,6848,6848,0,6848,6848,6817,6817,6848,6848,6848,6848,6848,6848,6817,6848,6848,6848,6848,6848,6848,6848,0,6848,1878,1506,2058,4323,6848,6848,6848,6848,6848,0,6848,6848,6848,6848,6848,6848,4868,4868,4682,4651,4682,4682,4682,4651,4682,6848,0,0,6848,6848,6848,6848,6848,4868,6848,6848,0
7,Allston-Brighton,2017-04-30,6758,6758,6758,6758,6758,6758,4298,6758,6758,3719,2432,3899,3521,3749,3968,6189,6189,6758,6189,6758,6758,6758,6758,6728,3380,4628,4628,4628,6758,6758,6758,6758,6758,6758,6758,6758,6758,6758,6758,0,6758,6758,6728,6728,6758,6758,6758,6758,6758,6758,6728,6758,6758,6758,6758,6758,6758,6758,0,6758,1871,1513,2040,4299,6758,6758,6758,6758,6758,0,6758,6758,6758,6758,6758,6758,4840,4840,4660,4630,4660,4660,4660,4630,4660,6758,0,0,6758,6758,6758,6758,6758,4840,6758,6758,0
8,Allston-Brighton,2017-05-31,6983,6983,6983,6983,6983,6983,4425,6983,6983,3827,2484,4013,3623,3864,4082,6447,6447,6983,6447,6983,6983,6983,6983,6952,3442,4782,4782,4782,6983,6983,6983,6983,6983,6983,6983,6983,6983,6983,6983,0,6983,6983,6952,6952,6983,6983,6983,6983,6983,6983,6952,6983,6983,6983,6983,6983,6983,6983,6,6983,1961,1579,2112,4465,6983,6983,6983,6983,6983,0,6983,6983,6983,6983,6983,6983,4996,4996,4810,4779,4810,4810,4810,4779,4810,6983,0,0,6983,6983,6983,6983,6983,4996,6983,6983,0
9,Allston-Brighton,2017-06-30,6663,6663,6663,6663,6663,6663,4218,6663,6663,3648,2343,3828,3438,3678,3873,6138,6138,6663,6138,6663,6663,6663,6663,6633,3273,4518,4518,4518,6663,6663,6663,6663,6663,6663,6663,6663,6663,6663,6663,0,6663,6663,6633,6633,6663,6663,6663,6663,6663,6663,6633,6663,6663,6663,6663,6663,6663,6663,0,6663,1846,1486,1967,4233,6663,6663,6663,6663,6663,0,6663,6663,6663,6663,6663,6663,4743,4743,4563,4533,4563,4563,4563,4533,4563,6663,0,0,6663,6663,6663,6663,6663,4743,6663,6663,0
10,Allston-Brighton,2017-07-31,6888,6888,6888,6888,6888,6888,4377,6888,6888,3788,2418,3974,3572,3819,3998,6330,6330,6888,6330,6888,6888,6888,6888,6857,3378,4656,4656,4656,6888,6888,6888,6888,6888,6888,6888,6888,6888,6888,6888,0,6888,6888,6857,6857,6888,6888,6888,6888,6888,6888,6857,6888,6888,6888,6888,6888,6888,6888,0,6888,1922,1550,2045,4377,6888,6888,6888,6888,6888,0,6888,6888,6888,6888,6888,6888,4905,4905,4719,4688,4719,4719,4719,4688,4719,6888,0,0,6888,6888,6888,6888,6888,4905,6888,6888,0
11,Allston-Brighton,2017-08-31,6855,6855,6855,6855,6855,6855,4319,6855,6855,3741,2401,3916,3513,3772,3942,6324,6324,6855,6324,6855,6855,6855,6855,6824,3357,4638,4638,4638,6855,6855,6855,6855,6855,6855,6855,6855,6855,6855,6855,0,6855,6855,6824,6824,6855,6855,6855,6855,6855,6855,6824,6855,6855,6855,6855,6855,6855,6855,0,6855,1856,1499,2031,4375,6855,6855,6855,6855,6855,0,6855,6855,6855,6855,6855,6855,4882,4882,4696,4665,4696,4696,4696,4665,4696,6855,0,0,6855,6855,6855,6855,6855,4882,6855,6855,0
12,Allston-Brighton,2017-09-30,1099,1099,1099,1099,1099,1099,688,1099,1099,597,388,619,558,603,624,1028,1028,1099,1028,1099,1099,1099,1099,1094,541,743,743,743,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,1099,0,1099,1099,1094,1094,1099,1099,1099,1099,1099,1099,1094,1099,1099,1099,1099,1099,1099,1099,0,1099,292,237,335,703,1099,1099,1099,1099,1099,0,1099,1099,1099,1099,1099,1099,784,784,754,749,754,754,754,753,754,1099,0,0,1099,1099,1099,1099,1099,784,1099,1099,0
13,Back Bay,2016-09-30,5148,5148,5148,5148,5148,4936,3449,5148,5148,2926,1947,3066,2619,2496,3247,4265,4265,5148,4265,5148,5148,5148,5148,5123,3530,4211,4211,4211,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,5148,0,5148,5148,5148,5131,5148,5148,5148,5148,5148,5148,5134,5148,5148,5148,5096,5148,5148,5148,61,5148,913,937,2037,3612,5148,5148,5148,5148,5148,0,5148,5148,5148,5148,5148,5148,3977,3977,3904,3904,3904,3904,3904,3904,3902,5148,0,0,5148,5148,5148,5148,5148,3977,5148,5148,0
14,Back Bay,2016-10-31,4762,4762,4762,4762,4762,4686,2999,4762,4762,2589,1733,2737,2388,2201,2846,3918,3918,4762,3918,4762,4762,4762,4762,4731,3209,3615,3615,3615,4762,4762,4762,4762,4762,4762,4762,4762,4762,4762,4762,0,4762,4762,4762,4744,4762,4762,4762,4762,4762,4762,4748,4762,4762,4762,4731,4762,4762,4762,28,4762,874,750,1823,3318,4762,4762,4762,4762,4762,0,4762,4762,4762,4762,4762,4762,3647,3647,3558,3558,3558,3558,3558,3558,3558,4762,0,0,4762,4762,4762,4762,4762,3647,4762,4762,0
15,Back Bay,2016-11-30,3823,3823,3823,3823,3823,3737,2267,3823,3823,1907,1187,2015,1763,1655,2090,3032,3032,3823,3032,3823,3823,3823,3823,3793,2564,2713,2713,2713,3823,3823,3823,3823,3823,3823,3823,3823,3823,3823,3823,0,3823,3823,3823,3823,3823,3823,3823,3823,3823,3823,3820,3823,3823,3823,3788,3823,3823,3823,28,3823,695,651,1416,2534,3823,3823,3823,3823,3823,0,3823,3823,3823,3823,3823,3823,2790,2790,2710,2710,2710,2710,2710,2710,2710,3823,0,0,3823,3823,3823,3823,3823,2790,3823,3823,0
16,Back Bay,2016-12-31,3454,3454,3454,3454,3454,3447,1842,3454,3454,1652,1004,1770,1453,1439,1839,2714,2714,3454,2714,3454,3454,3454,3454,3423,2167,2348,2348,2348,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,0,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3454,3450,3454,3454,3454,5,3454,646,500,1241,2288,3454,3454,3454,3454,3454,0,3454,3454,3454,3454,3454,3454,2429,2429,2309,2309,2309,2309,2309,2309,2309,3454,0,0,3454,3454,3454,3454,3454,2429,3454,3454,0
17,Back Bay,2017-01-31,3278,3278,3278,3278,3278,3278,1856,3278,3278,1732,1012,1825,1386,1525,1856,2634,2634,3278,2634,3278,3278,3278,3278,3278,1957,2224,2224,2224,3278,3278,3278,3278,3278,3278,3278,3278,3278,3278,3278,0,3278,3278,3278,3278,3278,3278,3278,3278,3278,3278,3266,3278,3278,3278,3278,3278,3278,3278,0,3278,620,434,1269,2238,3278,3278,3278,3278,3278,0,3278,3278,3278,3278,3278,3278,2288,2288,2195,2195,2195,2195,2195,2195,2195,3278,0,0,3278,3278,3278,3278,3278,2288,3278,3278,0
18,Back Bay,2017-02-28,3128,3128,3128,3128,3128,3128,1869,3128,3128,1759,1116,1845,1420,1594,1840,2521,2521,3128,2521,3128,3128,3128,3128,3128,1869,2200,2200,2200,3128,3128,3128,3128,3128,3128,3128,3128,3128,3128,3128,0,3128,3128,3128,3128,3128,3128,3128,3128,3128,3128,3100,3128,3128,3128,3128,3128,3128,3128,2,3128,532,422,1154,2151,3128,3128,3128,3128,3128,0,3128,3128,3128,3128,3128,3128,2269,2269,2213,2213,2213,2213,2213,2213,2213,3128,0,0,3128,3128,3128,3128,3128,2269,3128,3128,0
19,Back Bay,2017-03-31,4200,4200,4200,4200,4200,4173,2725,4200,4200,2544,1734,2718,1902,2345,2535,3316,3316,4200,3316,4200,4200,4200,4200,4200,2437,3177,3177,3177,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,0,4200,4200,4200,4200,4200,4200,4200,4200,4200,4200,4169,4200,4200,4200,4200,4200,4200,4200,0,4200,707,583,1604,2986,4200,4200,4200,4200,4200,0,4200,4200,4200,4200,4200,4200,2925,2925,2863,2863,2863,2863,2863,2863,2863,4200,0,0,4200,4200,4200,4200,4200,2925,4200,4200,0
20,Back Bay,2017-04-30,4311,4311,4311,4311,4311,4271,2817,4311,4311,2620,1811,2788,1925,2371,2569,3388,3388,4311,3388,4311,4311,4311,4311,4307,2527,3315,3315,3315,4311,4311,4311,4311,4311,4311,4311,4311,4311,4311,4311,0,4311,4311,4311,4311,4311,4311,4311,4311,4311,4311,4281,4311,4311,4311,4311,4311,4311,4311,0,4311,720,605,1669,3046,4311,4311,4311,4311,4311,0,4311,4311,4311,4311,4311,4311,3004,3004,2944,2944,2944,2944,2944,2944,2944,4311,0,0,4311,4311,4311,4311,4311,3004,4311,4311,0
21,Back Bay,2017-05-31,4596,4596,4596,4596,4596,4565,2891,4596,4596,2727,1881,2907,2043,2478,2670,3661,3661,4596,3661,4596,4596,4596,4596,4596,2744,3573,3573,3573,4596,4596,4596,4596,4596,4596,4596,4596,4596,4596,4596,0,4596,4596,4596,4596,4596,4596,4596,4596,4596,4596,4565,4596,4596,4596,4596,4596,4596,4596,7,4596,724,602,1729,3117,4596,4596,4596,4596,4596,0,4596,4596,4596,4596,4596,4596,3268,3268,3206,3206,3206,3206,3206,3206,3206,4596,0,0,4596,4596,4596,4596,4596,3268,4596,4596,0
22,Back Bay,2017-06-30,4275,4275,4275,4275,4275,4245,2652,4275,4275,2502,1695,2709,1838,2271,2442,3388,3388,4275,3388,4275,4275,4275,4275,4275,2546,3312,3312,3312,4275,4275,4275,4275,4275,4275,4275,4275,4275,4275,4275,0,4275,4275,4275,4275,4275,4275,4275,4275,4275,4275,4245,4275,4275,4275,4275,4275,4275,4275,4,4275,660,544,1660,2931,4275,4275,4275,4275,4275,0,4275,4275,4275,4275,4275,4275,3030,3030,2970,2970,2970,2970,2970,2970,2970,4275,0,0,4275,4275,4275,4275,4275,3030,4275,4275,0
23,Back Bay,2017-07-31,4347,4347,4347,4347,4347,4316,2704,4347,4347,2549,1730,2766,1867,2289,2487,3491,3491,4347,3491,4347,4347,4347,4347,4347,2567,3356,3356,3356,4347,4347,4347,4347,4347,4347,4347,4347,4347,4347,4347,0,4347,4347,4347,4347,4347,4347,4347,4347,4347,4347,4316,4347,4347,4347,4347,4347,4347,4347,0,4347,682,557,1708,2953,4347,4347,4347,4347,4347,0,4347,4347,4347,4347,4347,4347,3063,3063,3001,3001,3001,3001,3001,3001,3001,4347,0,0,4347,4347,4347,4347,4347,3063,4347,4347,0
24,Back Bay,2017-08-31,4328,4328,4328,4328,4328,4297,2685,4328,4328,2530,1709,2747,1848,2267,2468,3476,3476,4328,3476,4328,4328,4328,4328,4328,2546,3336,3336,3336,4328,4328,4328,4328,4328,4328,4328,4328,4328,4328,4328,0,4328,4328,4328,4328,4328,4328,4328,4328,4328,4328,4297,4328,4328,4328,4328,4328,4328,4328,0,4328,682,558,1693,2933,4328,4328,4328,4328,4328,0,4328,4328,4328,4328,4328,4328,3053,3053,2991,2991,2991,2991,2991,2991,2991,4328,0,0,4328,4328,4328,4328,4328,3053,4328,4328,0
25,Back Bay,2017-09-30,696,696,696,696,696,691,426,696,696,401,275,436,291,360,391,555,555,696,555,696,696,696,696,696,410,536,536,536,696,696,696,696,696,696,696,696,696,696,696,0,696,696,696,696,696,696,696,696,696,696,691,696,696,696,696,696,696,696,0,696,105,90,266,471,696,696,696,696,696,0,696,696,696,696,696,696,491,491,481,481,481,481,481,481,481,696,0,0,696,696,696,696,696,491,696,696,0
26,Beacon Hill,2016-09-30,3788,3788,3788,3788,3788,3722,2839,3788,3788,2502,1933,2494,2534,2105,2806,2162,2162,3788,2162,3788,3788,3788,3788,3788,2614,3413,3413,3413,3788,3788,3788,3788,3788,3788,3788,3788,3788,3788,3788,0,3788,3788,3788,3788,3788,3788,3788,3788,3788,3788,3788,3788,3788,3788,3765,3788,3788,3788,45,3788,1086,876,1797,2839,3788,3788,3788,3788,3788,0,3788,3788,3788,3788,3788,3788,3351,3351,3326,3326,3326,3326,3326,3326,3326,3788,0,0,3788,3788,3788,3788,3788,3351,3788,3788,0
27,Beacon Hill,2016-10-31,4077,4077,4077,4077,4077,4009,2951,4077,4077,2574,1975,2575,2663,2241,2935,2326,2326,4077,2326,4077,4077,4077,4077,4077,2783,3612,3612,3612,4077,4077,4077,4077,4077,4077,4077,4077,4077,4077,4077,0,4077,4077,4077,4077,4077,4077,4077,4077,4077,4077,4077,4077,4077,4077,4052,4077,4077,4077,40,4077,1119,879,1880,3065,4077,4077,4077,4077,4077,0,4077,4077,4077,4077,4077,4077,3574,3574,3543,3543,3543,3543,3543,3543,3543,4077,0,0,4077,4077,4077,4077,4077,3574,4077,4077,0
28,Beacon Hill,2016-11-30,2987,2987,2987,2987,2987,2953,2064,2987,2987,1787,1299,1789,1878,1753,2093,1728,1728,2987,1728,2987,2987,2987,2987,2987,2071,2569,2569,2569,2987,2987,2987,2987,2987,2987,2987,2987,2987,2987,2987,0,2987,2987,2987,2987,2987,2987,2987,2987,2987,2987,2987,2987,2987,2987,2957,2987,2987,2987,33,2987,943,705,1500,2267,2987,2987,2987,2987,2987,0,2987,2987,2987,2987,2987,2987,2599,2599,2569,2569,2569,2569,2569,2569,2569,2987,0,0,2987,2987,2987,2987,2987,2599,2987,2987,0
29,Beacon Hill,2016-12-31,2872,2872,2872,2872,2872,2867,2046,2872,2872,1822,1264,1850,1937,1797,2031,1551,1551,2872,1551,2872,2872,2872,2872,2872,2071,2469,2469,2469,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,0,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2872,2847,2872,2872,2872,9,2872,901,630,1442,2203,2872,2872,2872,2872,2872,0,2872,2872,2872,2872,2872,2872,2504,2504,2473,2473,2473,2473,2473,2473,2473,2872,0,0,2872,2872,2872,2872,2872,2504,2872,2872,0
30,Beacon Hill,2017-01-31,2669,2669,2669,2669,2669,2669,1823,2669,2669,1699,1141,1699,1730,1607,1821,1383,1383,2669,1383,2669,2669,2669,2669,2669,1887,2266,2266,2266,2669,2669,2669,2669,2669,2669,2669,2669,2669,2669,2669,0,2669,2669,2669,2669,2669,2669,2669,2669,2669,2669,2669,2669,2669,2669,2669,2669,2669,2669,0,2669,741,492,1259,1972,2669,2669,2669,2669,2669,0,2669,2669,2669,2669,2669,2669,2297,2297,2266,2266,2266,2266,2266,2266,2266,2669,0,0,2669,2669,2669,2669,2669,2297,2669,2669,0
31,Beacon Hill,2017-02-28,2353,2353,2353,2353,2353,2353,1570,2353,2353,1458,982,1458,1486,1374,1591,1241,1241,2353,1241,2353,2353,2353,2353,2353,1629,1989,1989,1989,2353,2353,2353,2353,2353,2353,2353,2353,2353,2353,2353,0,2353,2353,2353,2353,2353,2353,2353,2353,2353,2353,2353,2353,2353,2353,2353,2353,2353,2353,0,2353,623,420,1091,1790,2353,2353,2353,2353,2353,0,2353,2353,2353,2353,2353,2353,2017,2017,1989,1989,1989,1989,1989,1989,1989,2353,0,0,2353,2353,2353,2353,2353,2017,2353,2353,0
32,Beacon Hill,2017-03-31,2783,2783,2783,2783,2783,2783,1861,2783,2783,1737,1183,1737,1768,1644,1890,1512,1512,2783,1512,2783,2783,2783,2783,2783,1920,2326,2326,2326,2783,2783,2783,2783,2783,2783,2783,2783,2783,2783,2783,0,2783,2783,2783,2783,2783,2783,2783,2783,2783,2783,2783,2783,2783,2783,2783,2783,2783,2783,0,2783,747,499,1247,2047,2783,2783,2783,2783,2783,0,2783,2783,2783,2783,2783,2783,2357,2357,2326,2326,2326,2326,2326,2326,2326,2783,0,0,2783,2783,2783,2783,2783,2357,2783,2783,0
33,Beacon Hill,2017-04-30,2776,2776,2776,2776,2776,2768,1885,2776,2776,1754,1196,1754,1787,1660,1905,1513,1513,2776,1513,2776,2776,2776,2776,2776,1915,2326,2326,2326,2776,2776,2776,2776,2776,2776,2776,2776,2776,2776,2776,0,2776,2776,2776,2776,2776,2776,2776,2776,2776,2776,2776,2776,2776,2776,2770,2776,2776,2776,0,2776,747,478,1271,2041,2776,2776,2776,2776,2776,0,2776,2776,2776,2776,2776,2776,2356,2356,2326,2326,2326,2326,2326,2326,2326,2776,0,0,2776,2776,2776,2776,2776,2356,2776,2776,0
34,Beacon Hill,2017-05-31,2852,2852,2852,2852,2852,2852,1922,2852,2852,1795,1232,1795,1824,1700,1906,1571,1571,2852,1571,2852,2852,2852,2852,2852,2004,2387,2387,2387,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,0,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,0,2852,760,473,1285,2096,2852,2852,2852,2852,2852,0,2852,2852,2852,2852,2852,2852,2418,2418,2387,2387,2387,2387,2387,2387,2387,2852,0,0,2852,2852,2852,2852,2852,2418,2852,2852,0
35,Beacon Hill,2017-06-30,2602,2602,2602,2602,2602,2601,1729,2602,2602,1645,1112,1645,1665,1536,1689,1471,1471,2602,1471,2602,2602,2602,2602,2602,1782,2152,2152,2152,2602,2602,2602,2602,2602,2602,2602,2602,2602,2602,2602,0,2602,2602,2602,2602,2602,2602,2602,2602,2602,2602,2602,2602,2602,2602,2598,2602,2602,2602,0,2602,697,420,1171,1924,2602,2602,2602,2602,2602,0,2602,2602,2602,2602,2602,2602,2182,2182,2152,2152,2152,2152,2152,2152,2152,2602,0,0,2602,2602,2602,2602,2602,2182,2602,2602,0
36,Beacon Hill,2017-07-31,2653,2653,2653,2653,2653,2649,1754,2653,2653,1688,1126,1688,1688,1529,1715,1496,1496,2653,1496,2653,2653,2653,2653,2653,1781,2188,2188,2188,2653,2653,2653,2653,2653,2653,2653,2653,2653,2653,2653,0,2653,2653,2653,2653,2653,2653,2653,2653,2653,2653,2653,2653,2653,2653,2653,2653,2653,2653,0,2653,686,411,1151,1961,2653,2653,2653,2653,2653,0,2653,2653,2653,2653,2653,2653,2219,2219,2188,2188,2188,2188,2188,2188,2188,2653,0,0,2653,2653,2653,2653,2653,2219,2653,2653,0
37,Beacon Hill,2017-08-31,2580,2580,2580,2580,2580,2580,1681,2580,2580,1619,1061,1619,1619,1464,1650,1462,1462,2580,1462,2580,2580,2580,2580,2580,1712,2115,2115,2115,2580,2580,2580,2580,2580,2580,2580,2580,2580,2580,2580,0,2580,2580,2580,2580,2580,2580,2580,2580,2580,2580,2580,2580,2580,2580,2580,2580,2580,2580,0,2580,651,372,1092,1898,2580,2580,2580,2580,2580,0,2580,2580,2580,2580,2580,2580,2146,2146,2115,2115,2115,2115,2115,2115,2115,2580,0,0,2580,2580,2580,2580,2580,2146,2580,2580,0
38,Beacon Hill,2017-09-30,417,417,417,417,417,417,267,417,417,257,170,257,257,232,267,237,237,417,237,417,417,417,417,417,277,342,342,342,417,417,417,417,417,417,417,417,417,417,417,0,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,0,417,105,60,172,307,417,417,417,417,417,0,417,417,417,417,417,417,347,347,342,342,342,342,342,342,342,417,0,0,417,417,417,417,417,347,417,417,0
39,Brookline,2016-09-30,161,161,161,161,161,161,128,161,161,81,56,103,56,103,81,161,161,161,161,161,161,161,161,161,128,111,111,111,161,161,161,161,161,161,161,161,161,161,161,0,161,161,161,136,161,161,161,161,161,161,161,161,161,161,161,161,161,161,0,161,25,25,22,78,161,161,161,161,161,0,161,161,161,161,161,161,47,47,47,47,47,47,47,47,47,161,0,0,161,161,161,161,161,47,161,161,0
40,Brookline,2016-10-31,104,104,104,104,104,104,95,104,104,62,31,83,40,83,62,104,104,104,104,104,104,104,104,104,95,73,73,73,104,104,104,104,104,104,104,104,104,104,104,0,104,104,104,82,104,104,104,104,104,104,104,104,104,104,104,104,104,104,0,104,12,12,21,39,104,104,104,104,104,0,104,104,104,104,104,104,52,52,52,52,52,52,52,52,52,104,0,0,104,104,104,104,104,52,104,104,0
41,Brookline,2016-11-30,149,149,149,149,149,149,119,149,149,75,45,89,45,89,75,149,149,149,149,149,149,149,149,149,119,89,89,89,149,149,149,149,149,149,149,149,149,149,149,0,149,149,149,119,149,149,149,149,149,149,149,149,149,149,149,149,149,149,0,149,30,30,14,59,149,149,149,149,149,0,149,149,149,149,149,149,44,44,44,44,44,44,44,44,44,149,0,0,149,149,149,149,149,44,149,149,0
42,Brookline,2016-12-31,151,151,151,151,151,151,121,151,151,93,62,102,62,102,93,151,151,151,151,151,151,151,151,151,121,90,90,90,151,151,151,151,151,151,151,151,151,151,151,0,151,151,151,120,151,151,151,151,151,151,151,151,151,151,151,151,151,151,0,151,19,19,9,70,151,151,151,151,151,0,151,151,151,151,151,151,40,40,40,40,40,40,40,40,40,151,0,0,151,151,151,151,151,40,151,151,0
43,Brookline,2017-01-31,156,156,156,156,156,156,125,156,156,93,62,94,62,94,93,156,156,156,156,156,156,156,156,156,125,94,94,94,156,156,156,156,156,156,156,156,156,156,156,0,156,156,156,125,156,156,156,156,156,156,156,156,156,156,156,156,156,156,0,156,31,31,1,63,156,156,156,156,156,0,156,156,156,156,156,156,32,32,32,32,32,32,32,32,32,156,0,0,156,156,156,156,156,32,156,156,0
44,Brookline,2017-02-28,168,168,168,168,168,168,140,168,168,112,84,112,84,112,112,168,168,168,168,168,168,168,168,168,140,112,112,112,168,168,168,168,168,168,168,168,168,168,168,0,168,168,168,140,168,168,168,168,168,168,168,168,168,168,168,168,168,168,0,168,28,28,0,84,168,168,168,168,168,0,168,168,168,168,168,168,28,28,28,28,28,28,28,28,28,168,0,0,168,168,168,168,168,28,168,168,0
45,Brookline,2017-03-31,186,186,186,186,186,186,155,186,186,124,93,124,93,124,124,186,186,186,186,186,186,186,186,186,155,124,124,124,186,186,186,186,186,186,186,186,186,186,186,0,186,186,186,155,186,186,186,186,186,186,186,186,186,186,186,186,186,186,0,186,31,31,0,93,186,186,186,186,186,0,186,186,186,186,186,186,31,31,31,31,31,31,31,31,31,186,0,0,186,186,186,186,186,31,186,186,0
46,Brookline,2017-04-30,171,171,171,171,171,171,141,171,171,108,78,111,78,111,108,171,171,171,171,171,171,171,171,171,141,111,111,111,171,171,171,171,171,171,171,171,171,171,171,0,171,171,171,141,171,171,171,171,171,171,171,171,171,171,171,171,171,171,0,171,30,30,3,81,171,171,171,171,171,0,171,171,171,171,171,171,33,33,33,33,33,33,33,33,33,171,0,0,171,171,171,171,171,33,171,171,0
47,Brookline,2017-05-31,163,163,163,163,163,163,132,163,163,101,70,101,70,101,101,163,163,163,163,163,163,163,163,163,132,101,101,101,163,163,163,163,163,163,163,163,163,163,163,0,163,163,163,132,163,163,163,163,163,163,163,163,163,163,163,163,163,163,0,163,31,31,0,70,163,163,163,163,163,0,163,163,163,163,163,163,31,31,31,31,31,31,31,31,31,163,0,0,163,163,163,163,163,31,163,163,0
